Age,Gender,StudyHrs,Learning_Style,Courses_Comp,Discuss_Part,AssignRate,Exam_Score(%),AttendRate,TechUse,StressLevel,SocMediaHrs,SleepHrs,Equiv_Grade,College,Degree_Program
21.0,Male,43.0,Visual,15.0,1,67.0,63.64902568669444,64.0,No,5,2,4,64.98941541201667,Engineering,Computer
21.0,Female,19.0,Reading/Writing,12.0,1,51.0,56.43769625518907,86.0,Yes,4,6,5,54.262617753113446,Engineering,Mechanical
23.0,Female,45.0,Visual,9.0,0,73.0,60.709255953905085,68.0,Yes,4,4,7,65.62555357234305,Engineering,Electrical
27.0,Male,10.0,Reading/Writing,5.0,0,71.0,31.40000000000001,78.0,Yes,10,5,6,47.24000000000001,Engineering,Aerospace
29.0,Female,44.0,Visual,17.0,1,60.0,54.48564554643278,60.0,No,8,4,7,56.69138732785967,Engineering,Civil
19.0,Male,23.0,Kinesthetic,10.0,0,59.0,26.9,52.0,No,10,3,6,39.74,Engineering,Electrical
27.0,Male,35.0,Kinesthetic,16.0,1,88.0,57.63891506613996,69.0,No,9,4,8,69.78334903968397,Business and Finance,Finance
20.0,Male,21.0,Kinesthetic,15.0,0,99.0,55.35087630286367,95.0,Yes,7,4,5,72.8105257817182,Engineering,Computer
21.0,Female,25.0,Visual,4.0,1,69.0,51.61752777341285,62.0,Yes,5,3,9,58.57051666404772,Health Sciences,Physical Therapy
21.0,Male,15.0,Reading/Writing,3.0,1,95.0,60.94766750130123,98.0,No,8,1,7,74.56860050078075,Engineering,Electrical
21.0,Male,37.0,Kinesthetic,4.0,0,91.0,70.13788803274183,85.0,No,2,4,5,78.4827328196451,Health Sciences,Pharmacy
20.0,Female,8.0,Kinesthetic,8.0,0,96.0,37.16259538525679,76.0,Yes,8,1,7,60.69755723115408,Business and Finance,Business Administration
21.0,Female,11.0,Auditory,18.0,1,83.0,50.8,94.0,Yes,10,6,7,63.68,Engineering,Computer
25.0,Female,45.0,Auditory,5.0,1,68.0,57.81127045701275,50.0,Yes,6,2,5,61.886762274207655,Health Sciences,Physical Therapy
20.0,Female,26.0,Kinesthetic,4.0,0,88.0,59.3284680222339,98.0,Yes,6,5,6,70.79708081334034,Business and Finance,Business Administration
21.0,Female,10.0,Visual,13.0,0,52.0,33.6,93.0,Yes,10,1,9,40.96,Engineering,Computer
20.0,Female,29.0,Kinesthetic,17.0,0,59.0,43.71718616464558,58.0,Yes,4,2,8,49.83031169878736,Business and Finance,Accountancy
27.0,Female,40.0,Auditory,8.0,1,100.0,89.6,94.0,No,1,2,5,93.76,Business and Finance,Business Administration
22.0,Female,42.0,Auditory,19.0,1,68.0,59.19999999999999,76.0,Yes,10,6,5,62.71999999999999,Health Sciences,Medical Technology
23.0,Male,39.0,Reading/Writing,17.0,0,85.0,70.49241442566047,100.0,No,4,5,7,76.29544865539629,Business and Finance,Marketing
20.0,Male,12.0,Kinesthetic,17.0,0,87.0,41.69725701565038,62.0,Yes,3,3,9,59.81835420939024,Engineering,Computer
28.0,Female,7.0,Reading/Writing,19.0,1,81.0,36.4,65.0,Yes,10,6,5,54.24,Business and Finance,Business Administration
20.0,Male,41.0,Reading/Writing,12.0,0,85.0,51.2,74.0,Yes,10,6,6,64.72,Business and Finance,Marketing
24.0,Female,26.0,Reading/Writing,15.0,0,72.0,30.0,50.0,No,10,2,7,46.8,Engineering,Computer
18.0,Male,16.0,Auditory,1.0,0,82.0,41.229195499100825,52.0,Yes,2,2,5,57.5375172994605,Engineering,Computer
29.0,Other,46.0,Visual,16.0,1,56.0,57.1644263103795,63.0,Yes,8,1,6,56.6986557862277,Health Sciences,Medical Technology
20.0,Male,31.0,Kinesthetic,7.0,0,76.0,36.2,56.0,Yes,10,4,7,52.120000000000005,Business and Finance,Accountancy
18.0,Other,24.0,Auditory,16.0,0,70.0,57.72641108124987,92.0,Yes,3,3,8,62.63584664874992,Business and Finance,Finance
28.0,Female,29.0,Visual,4.0,0,83.0,50.5679359408695,83.0,Yes,8,2,5,63.5407615645217,Engineering,Aerospace
27.0,Male,5.0,Reading/Writing,3.0,1,77.0,38.4,75.0,Yes,10,1,6,53.84,Health Sciences,Nursing
27.0,Male,8.0,Visual,11.0,0,92.0,35.63525709286058,61.0,No,5,6,10,58.18115425571635,Engineering,Civil
25.0,Female,34.0,Auditory,2.0,1,75.0,58.6362755360318,53.0,No,3,1,8,65.18176532161908,Business and Finance,Business Administration
25.0,Male,49.0,Reading/Writing,20.0,0,60.0,52.91995862804864,56.0,Yes,5,5,5,55.751975176829184,Business and Finance,Marketing
21.0,Other,20.0,Kinesthetic,2.0,1,57.0,48.275514289175305,83.0,Yes,9,3,4,51.76530857350518,Engineering,Civil
21.0,Female,16.0,Visual,19.0,0,80.0,27.200000000000003,54.0,Yes,10,3,6,48.32,Business and Finance,Marketing
24.0,Female,29.0,Reading/Writing,16.0,1,80.0,62.03646420323528,62.0,No,3,3,4,69.22187852194116,Business and Finance,Marketing
20.0,Female,37.0,Auditory,6.0,1,80.0,53.8,64.0,Yes,10,6,5,64.28,Engineering,Electrical
29.0,Female,15.0,Kinesthetic,15.0,1,94.0,56.7294091531334,88.0,Yes,8,5,4,71.63764549188004,Engineering,Mechanical
28.0,Male,9.0,Kinesthetic,16.0,0,51.0,41.35625231834976,77.0,Yes,2,0,4,45.21375139100986,Business and Finance,Finance
19.0,Male,31.0,Visual,17.0,1,97.0,64.56811527680037,78.0,Yes,7,4,6,77.54086916608023,Health Sciences,Physical Therapy
21.0,Female,39.0,Reading/Writing,20.0,0,59.0,37.2,55.0,Yes,10,2,6,45.92,Health Sciences,Physical Therapy
27.0,Female,6.0,Auditory,16.0,0,98.0,38.22161021048612,78.0,No,8,4,4,62.13296612629168,Health Sciences,Physical Therapy
22.0,Female,48.0,Reading/Writing,0.0,0,50.0,57.79199417658901,79.0,No,6,1,7,54.67519650595341,Business and Finance,Business Administration
25.0,Male,38.0,Auditory,19.0,1,73.0,62.61873295358026,61.0,No,4,4,4,66.77123977214816,Engineering,Computer
26.0,Male,45.0,Auditory,18.0,1,67.0,58.0,69.0,Yes,10,3,9,61.6,Health Sciences,Medical Technology
26.0,Female,45.0,Reading/Writing,9.0,0,84.0,58.60000000000001,87.0,Yes,10,4,7,68.76,Business and Finance,Marketing
26.0,Female,48.0,Visual,6.0,1,61.0,70.08791441486957,57.0,No,1,5,8,66.45274864892174,Business and Finance,Finance
22.0,Female,9.0,Reading/Writing,10.0,1,58.0,48.1908600005123,97.0,Yes,8,4,6,52.11451600030738,Business and Finance,Business Administration
26.0,Male,47.0,Visual,0.0,1,69.0,69.9922418428568,52.0,No,1,4,6,69.59534510571407,Health Sciences,Nursing
27.0,Male,20.0,Reading/Writing,19.0,1,61.0,47.2177763637921,62.0,Yes,5,5,6,52.730665818275256,Health Sciences,Nursing
26.0,Female,43.0,Visual,18.0,1,52.0,63.883033520581634,74.0,Yes,5,6,7,59.12982011234898,Health Sciences,Nursing
29.0,Male,24.0,Reading/Writing,3.0,0,67.0,63.59378472928561,95.0,Yes,1,2,6,64.95627083757137,Health Sciences,Pharmacy
21.0,Female,43.0,Visual,8.0,0,67.0,51.32542743820101,69.0,No,7,3,7,57.5952564629206,Business and Finance,Finance
26.0,Male,46.0,Visual,11.0,0,75.0,60.16576550156583,77.0,Yes,6,1,7,66.09945930093949,Engineering,Aerospace
29.0,Female,18.0,Visual,8.0,1,53.0,56.14444111091255,70.0,Yes,1,5,8,54.88666466654753,Business and Finance,Marketing
23.0,Female,35.0,Reading/Writing,12.0,0,100.0,70.22034375316302,86.0,No,2,4,6,82.13220625189781,Engineering,Aerospace
28.0,Female,18.0,Reading/Writing,15.0,0,66.0,48.4,66.0,Yes,1,1,8,55.44,Engineering,Mechanical
22.0,Female,9.0,Auditory,2.0,1,86.0,58.52005212687397,72.0,No,1,3,8,69.51203127612439,Health Sciences,Physical Therapy
18.0,Male,23.0,Kinesthetic,1.0,1,56.0,70.20000000000002,93.0,Yes,1,4,6,64.52000000000001,Business and Finance,Accountancy
18.0,Female,5.0,Auditory,10.0,1,73.0,53.26657641514402,83.0,No,3,0,5,61.15994584908641,Business and Finance,Marketing
20.0,Male,48.0,Kinesthetic,5.0,1,88.0,85.9297182460762,95.0,No,4,7,4,86.75783094764572,Engineering,Civil
23.0,Other,26.0,Reading/Writing,12.0,0,84.0,39.84899298878293,50.0,Yes,6,4,4,57.50939579326976,Business and Finance,Marketing
18.0,Male,27.0,Visual,3.0,0,64.0,56.984956149554975,84.0,No,2,6,6,59.790973689732986,Engineering,Aerospace
21.0,Male,27.0,Kinesthetic,10.0,1,99.0,60.0,85.0,Yes,10,4,8,75.6,Health Sciences,Medical Technology
28.0,Female,27.0,Visual,17.0,0,79.0,41.59790623435956,52.0,Yes,5,1,5,56.55874374061574,Health Sciences,Physical Therapy
26.0,Female,29.0,Reading/Writing,17.0,1,71.0,54.295366797135216,76.0,No,8,4,7,60.977220078281135,Health Sciences,Medical Technology
27.0,Male,31.0,Visual,8.0,1,92.0,63.0,90.0,Yes,10,0,5,74.6,Business and Finance,Business Administration
28.0,Female,14.0,Visual,2.0,1,60.0,57.60000000000001,73.0,Yes,1,2,9,58.56,Health Sciences,Pharmacy
29.0,Female,36.0,Visual,19.0,1,72.0,55.8895641666324,68.0,No,8,2,7,62.33373849997943,Business and Finance,Finance
20.0,Male,14.0,Kinesthetic,2.0,1,92.0,58.79891748046185,92.0,Yes,7,7,5,72.07935048827711,Health Sciences,Pharmacy
20.0,Female,31.0,Reading/Writing,13.0,0,84.0,54.2,52.0,No,1,4,6,66.12,Engineering,Mechanical
22.0,Male,39.0,Auditory,7.0,1,64.0,60.73131994826012,78.0,Yes,8,2,5,62.03879196895607,Health Sciences,Pharmacy
19.0,Female,29.0,Auditory,14.0,1,79.0,69.1632793447647,89.0,No,4,5,9,73.09796760685882,Business and Finance,Marketing
26.0,Male,11.0,Reading/Writing,5.0,1,56.0,35.66766027808865,54.0,Yes,6,4,9,43.80059616685319,Business and Finance,Marketing
19.0,Female,6.0,Reading/Writing,4.0,0,59.0,39.8,63.0,Yes,1,6,5,47.48,Business and Finance,Business Administration
19.0,Other,24.0,Auditory,8.0,0,54.0,51.53570956353148,73.0,Yes,1,2,5,52.521425738118886,Engineering,Computer
29.0,Male,16.0,Reading/Writing,15.0,0,86.0,43.23562684267449,80.0,Yes,7,6,4,60.341376105604695,Health Sciences,Physical Therapy
28.0,Female,23.0,Visual,5.0,0,72.0,36.2,70.0,Yes,10,4,6,50.52,Engineering,Mechanical
28.0,Male,29.0,Auditory,4.0,1,93.0,69.42996375510978,75.0,No,3,0,7,78.85797825306588,Business and Finance,Finance
18.0,Female,28.0,Reading/Writing,2.0,0,88.0,57.6,63.0,Yes,1,2,5,69.76,Health Sciences,Pharmacy
23.0,Other,48.0,Kinesthetic,17.0,0,53.0,51.702246789044814,70.0,Yes,7,1,6,52.22134807342689,Engineering,Electrical
24.0,Female,23.0,Visual,13.0,1,53.0,52.74895736397583,74.0,No,5,8,5,52.8493744183855,Engineering,Civil
29.0,Female,43.0,Auditory,2.0,1,51.0,57.43532836211024,65.0,No,7,3,8,54.86119701726615,Health Sciences,Pharmacy
28.0,Female,10.0,Visual,7.0,0,100.0,48.49963078962543,76.0,Yes,3,3,8,69.09977847377526,Health Sciences,Nursing
24.0,Male,16.0,Auditory,13.0,1,99.0,69.2356024720075,88.0,Yes,2,6,5,81.14136148320449,Business and Finance,Marketing
18.0,Female,16.0,Auditory,15.0,1,72.0,49.46820355904242,74.0,No,7,3,5,58.48092213542545,Health Sciences,Pharmacy
28.0,Female,33.0,Visual,13.0,0,58.0,53.26425040776376,70.0,Yes,3,3,7,55.15855024465826,Health Sciences,Pharmacy
25.0,Female,18.0,Visual,1.0,1,75.0,62.29685511503203,97.0,No,6,2,4,67.37811306901921,Engineering,Computer
28.0,Male,49.0,Kinesthetic,15.0,0,86.0,65.62547672873242,92.0,Yes,8,6,5,73.77528603723945,Engineering,Civil
29.0,Female,44.0,Reading/Writing,13.0,0,61.0,42.60000000000001,60.0,Yes,10,4,8,49.96000000000001,Health Sciences,Physical Therapy
26.0,Male,46.0,Kinesthetic,5.0,0,55.0,40.56153639764116,51.0,Yes,9,2,8,46.3369218385847,Business and Finance,Business Administration
24.0,Male,36.0,Reading/Writing,8.0,1,81.0,85.39999999999999,99.0,Yes,1,3,5,83.63999999999999,Business and Finance,Business Administration
18.0,Female,14.0,Reading/Writing,10.0,0,98.0,37.20000000000001,73.0,No,10,4,9,61.52000000000001,Engineering,Aerospace
21.0,Male,25.0,Visual,12.0,1,92.0,55.51278203713599,67.0,No,7,8,6,70.1076692222816,Engineering,Aerospace
28.0,Male,17.0,Visual,11.0,1,83.0,51.57222921873164,63.0,Yes,5,3,5,64.14333753123898,Health Sciences,Medical Technology
20.0,Female,32.0,Kinesthetic,14.0,1,94.0,68.51071663712112,85.0,No,6,2,6,78.70642998227268,Business and Finance,Finance
23.0,Male,37.0,Kinesthetic,3.0,1,98.0,61.82427671638558,54.0,Yes,5,6,5,76.29456602983134,Engineering,Mechanical
26.0,Female,48.0,Kinesthetic,15.0,1,98.0,95.6,98.0,Yes,1,3,5,96.56,Engineering,Electrical
19.0,Male,32.0,Auditory,10.0,1,71.0,50.60000000000001,68.0,No,10,7,9,58.760000000000005,Business and Finance,Finance
25.0,Male,7.0,Auditory,9.0,0,61.0,54.00000000000001,99.0,Yes,1,4,7,56.80000000000001,Business and Finance,Finance
24.0,Female,34.0,Kinesthetic,12.0,0,75.0,52.51059724401428,78.0,Yes,7,6,5,61.50635834640856,Business and Finance,Finance
19.0,Male,29.0,Visual,4.0,1,57.0,63.2,66.0,Yes,1,4,6,60.72,Health Sciences,Pharmacy
21.0,Female,39.0,Reading/Writing,14.0,1,63.0,48.59403986134886,54.0,Yes,9,4,5,54.35642391680932,Business and Finance,Marketing
23.0,Other,9.0,Visual,18.0,0,83.0,44.73328136084007,95.0,Yes,7,1,5,60.03996881650404,Business and Finance,Accountancy
20.0,Male,22.0,Kinesthetic,2.0,1,78.0,63.34032665109656,84.0,Yes,4,4,8,69.20419599065794,Engineering,Civil
25.0,Female,10.0,Reading/Writing,10.0,0,89.0,50.15077525546164,73.0,Yes,1,4,5,65.69046515327699,Health Sciences,Physical Therapy
24.0,Other,8.0,Kinesthetic,10.0,0,54.0,45.57812565678086,83.0,No,1,0,7,48.94687539406851,Engineering,Computer
18.0,Female,23.0,Visual,16.0,1,86.0,50.70564756265031,63.0,Yes,7,4,5,64.82338853759018,Health Sciences,Nursing
21.0,Female,30.0,Auditory,15.0,0,89.0,60.6080668745668,80.0,Yes,3,4,6,71.96484012474008,Engineering,Aerospace
29.0,Male,28.0,Auditory,11.0,1,69.0,60.2,54.0,Yes,1,2,5,63.72,Engineering,Civil
29.0,Female,44.0,Visual,8.0,0,87.0,58.38028439654185,72.0,Yes,7,5,4,69.82817063792511,Engineering,Mechanical
24.0,Male,39.0,Auditory,4.0,1,99.0,73.2,55.0,Yes,1,7,6,83.52000000000001,Health Sciences,Pharmacy
21.0,Female,38.0,Auditory,11.0,1,85.0,86.12692892120458,99.0,No,1,6,4,85.67615735272275,Health Sciences,Physical Therapy
29.0,Female,19.0,Kinesthetic,15.0,0,87.0,51.50576366941191,75.0,No,3,1,7,65.70345820164715,Engineering,Civil
26.0,Female,46.0,Auditory,13.0,0,94.0,61.59995800263279,84.0,Yes,9,6,5,74.55997480157967,Engineering,Civil
26.0,Female,28.0,Auditory,19.0,1,66.0,45.20446026086152,55.0,Yes,8,5,5,53.52267615651692,Health Sciences,Physical Therapy
23.0,Male,19.0,Auditory,18.0,1,91.0,52.930538914059454,83.0,Yes,9,3,7,68.15832334843567,Health Sciences,Pharmacy
20.0,Other,15.0,Reading/Writing,17.0,1,80.0,44.2,73.0,Yes,10,3,7,58.52,Business and Finance,Accountancy
23.0,Female,39.0,Kinesthetic,17.0,0,56.0,68.7642821199347,100.0,Yes,2,8,5,63.65856927196083,Health Sciences,Physical Therapy
20.0,Female,11.0,Kinesthetic,10.0,1,86.0,44.490002891589725,53.0,Yes,5,4,9,61.09400173495384,Health Sciences,Physical Therapy
29.0,Female,46.0,Auditory,10.0,0,82.0,69.76600348615725,81.0,Yes,3,1,6,74.65960209169435,Business and Finance,Finance
26.0,Male,31.0,Visual,20.0,1,64.0,61.0684451230042,61.0,Yes,2,3,8,62.24106707380252,Business and Finance,Finance
20.0,Female,41.0,Kinesthetic,4.0,1,87.0,56.96545568953367,59.0,Yes,9,5,7,68.97927341372021,Health Sciences,Medical Technology
19.0,Male,47.0,Auditory,15.0,1,56.0,72.95964477231996,95.0,Yes,7,4,7,66.17578686339198,Engineering,Electrical
20.0,Male,38.0,Reading/Writing,2.0,1,86.0,72.84086910902242,76.0,Yes,3,1,6,78.10452146541346,Engineering,Civil
22.0,Male,24.0,Kinesthetic,4.0,0,79.0,44.58326143232755,65.0,No,5,3,7,58.34995685939653,Health Sciences,Nursing
29.0,Female,34.0,Reading/Writing,3.0,0,95.0,52.33015524115452,69.0,Yes,7,2,7,69.39809314469271,Engineering,Aerospace
27.0,Male,35.0,Kinesthetic,8.0,1,62.0,67.63198757905403,82.0,No,4,5,4,65.37919254743241,Business and Finance,Accountancy
22.0,Male,9.0,Visual,0.0,1,62.0,50.134976033841326,67.0,Yes,2,5,6,54.8809856203048,Business and Finance,Business Administration
28.0,Male,7.0,Visual,12.0,0,64.0,42.240307354463646,79.0,Yes,3,2,8,50.94418441267818,Health Sciences,Medical Technology
29.0,Female,43.0,Visual,10.0,0,59.0,56.23997558039147,72.0,Yes,5,2,8,57.34398534823488,Health Sciences,Pharmacy
18.0,Female,16.0,Visual,2.0,1,51.0,46.18044004429382,58.0,No,3,3,10,48.10826402657629,Engineering,Mechanical
27.0,Female,23.0,Kinesthetic,11.0,0,96.0,62.06920390752774,93.0,Yes,4,6,8,75.64152234451666,Engineering,Electrical
20.0,Female,16.0,Kinesthetic,6.0,1,70.0,65.2,84.0,No,1,0,7,67.12,Health Sciences,Physical Therapy
24.0,Male,33.0,Auditory,19.0,1,94.0,67.02607073894816,68.0,No,4,3,9,77.8156424433689,Health Sciences,Nursing
21.0,Female,16.0,Visual,11.0,0,70.0,37.68631007100929,79.0,Yes,8,1,6,50.61178604260557,Engineering,Civil
22.0,Female,11.0,Auditory,15.0,0,98.0,42.66094835440253,50.0,Yes,1,3,9,64.79656901264153,Health Sciences,Medical Technology
27.0,Male,42.0,Reading/Writing,0.0,1,72.0,74.08044130117568,98.0,Yes,7,4,7,73.24826478070541,Business and Finance,Accountancy
23.0,Female,14.0,Kinesthetic,2.0,1,73.0,64.2,83.0,Yes,1,5,6,67.72,Engineering,Civil
19.0,Female,24.0,Kinesthetic,2.0,1,72.0,67.83205149919567,98.0,No,5,1,7,69.4992308995174,Health Sciences,Physical Therapy
26.0,Other,33.0,Auditory,14.0,0,56.0,38.178713095922056,53.0,Yes,7,5,7,45.30722785755324,Engineering,Aerospace
19.0,Male,28.0,Reading/Writing,9.0,1,76.0,65.0553339549052,92.0,Yes,6,3,4,69.43320037294312,Health Sciences,Medical Technology
29.0,Female,49.0,Reading/Writing,0.0,0,73.0,59.52193753534927,76.0,Yes,7,3,6,64.91316252120956,Engineering,Computer
24.0,Male,47.0,Auditory,13.0,1,91.0,73.61131662406213,75.0,Yes,6,1,5,80.56678997443727,Health Sciences,Pharmacy
25.0,Female,47.0,Kinesthetic,17.0,0,65.0,52.0,77.0,No,10,1,9,57.2,Engineering,Aerospace
18.0,Male,18.0,Auditory,3.0,0,52.0,39.59510027591615,73.0,Yes,5,4,5,44.55706016554969,Business and Finance,Finance
22.0,Male,20.0,Visual,6.0,0,81.0,37.92566042534932,54.0,No,5,4,8,55.1553962552096,Engineering,Electrical
18.0,Female,29.0,Kinesthetic,14.0,1,66.0,62.47489465695384,72.0,Yes,3,4,8,63.88493679417231,Engineering,Aerospace
28.0,Female,33.0,Reading/Writing,15.0,0,56.0,34.74301111690998,50.0,Yes,8,8,7,43.245806670146,Business and Finance,Finance
29.0,Female,42.0,Visual,0.0,0,60.0,65.95221267652205,92.0,Yes,4,3,6,63.57132760591323,Engineering,Mechanical
27.0,Female,41.0,Auditory,17.0,0,78.0,51.44274455081486,51.0,Yes,4,5,7,62.06564673048892,Business and Finance,Business Administration
19.0,Male,30.0,Kinesthetic,9.0,0,99.0,59.0,58.0,Yes,1,4,9,75.0,Engineering,Civil
27.0,Female,11.0,Auditory,16.0,0,51.0,40.053708835835245,64.0,Yes,1,3,4,44.43222530150115,Engineering,Computer
21.0,Male,27.0,Visual,1.0,0,75.0,63.28496357630076,90.0,No,1,3,7,67.97097814578046,Engineering,Computer
27.0,Female,32.0,Visual,4.0,0,94.0,70.62984127692883,92.0,Yes,2,3,8,79.9779047661573,Business and Finance,Business Administration
26.0,Male,6.0,Auditory,20.0,1,57.0,32.10941749856386,60.0,No,8,4,6,42.06565049913832,Engineering,Computer
20.0,Male,26.0,Kinesthetic,16.0,0,99.0,62.46325248646985,97.0,Yes,5,3,8,77.07795149188192,Business and Finance,Accountancy
23.0,Female,32.0,Visual,2.0,0,61.0,36.85328183722246,60.0,Yes,9,5,5,46.51196910233348,Health Sciences,Nursing
18.0,Male,32.0,Kinesthetic,5.0,0,98.0,51.06914111227869,54.0,Yes,4,2,6,69.84148466736721,Business and Finance,Business Administration
19.0,Male,8.0,Visual,18.0,0,62.0,32.46585650425733,56.0,Yes,4,8,6,44.2795139025544,Engineering,Aerospace
20.0,Female,36.0,Visual,9.0,0,80.0,56.178160881793566,55.0,Yes,1,4,5,65.70689652907615,Business and Finance,Finance
22.0,Female,29.0,Kinesthetic,1.0,1,75.0,64.5566432076472,76.0,No,4,3,7,68.73398592458832,Engineering,Computer
18.0,Female,45.0,Kinesthetic,0.0,1,56.0,55.02536247222737,61.0,No,8,4,8,55.41521748333642,Health Sciences,Physical Therapy
25.0,Female,23.0,Reading/Writing,11.0,1,84.0,71.37373354998022,94.0,Yes,3,5,5,76.42424012998814,Health Sciences,Nursing
26.0,Male,23.0,Kinesthetic,0.0,1,77.0,69.86776093681397,95.0,Yes,3,6,5,72.72065656208838,Engineering,Mechanical
23.0,Male,6.0,Auditory,14.0,1,52.0,53.6,79.0,No,1,5,7,52.96,Business and Finance,Business Administration
29.0,Other,25.0,Reading/Writing,17.0,0,58.0,38.89460972994772,52.0,Yes,4,5,4,46.53676583796863,Health Sciences,Nursing
25.0,Male,25.0,Visual,1.0,1,76.0,57.98563897462097,81.0,No,7,4,6,65.19138338477258,Health Sciences,Nursing
21.0,Female,6.0,Auditory,1.0,0,100.0,30.35527669284837,62.0,Yes,9,4,6,58.21316601570902,Health Sciences,Nursing
29.0,Female,38.0,Auditory,0.0,0,82.0,56.80270154309011,64.0,Yes,3,2,4,66.88162092585407,Engineering,Computer
26.0,Male,41.0,Reading/Writing,3.0,1,93.0,72.3677867136792,68.0,No,4,4,5,80.62067202820751,Engineering,Mechanical
27.0,Female,27.0,Kinesthetic,1.0,1,55.0,60.0,62.0,Yes,1,6,8,58.0,Engineering,Civil
19.0,Male,38.0,Visual,8.0,0,56.0,47.2,83.0,Yes,10,6,5,50.72,Engineering,Aerospace
19.0,Female,12.0,Visual,12.0,0,92.0,41.6,90.0,Yes,10,0,4,61.760000000000005,Engineering,Electrical
22.0,Male,12.0,Reading/Writing,7.0,1,56.0,36.4,70.0,Yes,10,3,5,44.24,Business and Finance,Marketing
29.0,Male,42.0,Auditory,0.0,1,92.0,70.9649488161033,53.0,No,1,2,5,79.37896928966198,Business and Finance,Business Administration
28.0,Male,44.0,Visual,0.0,1,100.0,59.18014990767459,50.0,No,8,0,6,75.50808994460476,Engineering,Aerospace
25.0,Male,20.0,Visual,3.0,1,67.0,47.46551935271293,78.0,No,9,6,4,55.27931161162776,Engineering,Computer
29.0,Female,27.0,Auditory,19.0,0,80.0,36.83436693010676,57.0,Yes,9,2,7,54.10062015806406,Engineering,Computer
20.0,Female,49.0,Visual,0.0,1,74.0,79.03811707266031,75.0,Yes,2,3,8,77.02287024359619,Business and Finance,Finance
29.0,Female,46.0,Reading/Writing,18.0,0,87.0,68.34793678704852,72.0,Yes,2,1,7,75.80876207222911,Engineering,Mechanical
18.0,Male,49.0,Visual,3.0,0,60.0,54.09161617842961,55.0,Yes,4,1,5,56.45496970705776,Business and Finance,Accountancy
24.0,Male,25.0,Visual,13.0,0,88.0,57.4,67.0,Yes,1,5,7,69.64,Health Sciences,Nursing
28.0,Female,18.0,Auditory,9.0,0,86.0,46.0,50.0,Yes,1,2,5,62.0,Health Sciences,Pharmacy
20.0,Male,28.0,Auditory,2.0,1,100.0,55.94379743958645,64.0,Yes,8,4,4,73.56627846375187,Engineering,Civil
28.0,Female,11.0,Visual,3.0,1,60.0,38.912739797775984,71.0,No,9,5,7,47.34764387866559,Business and Finance,Finance
20.0,Female,18.0,Visual,12.0,0,85.0,55.4,74.0,Yes,1,4,8,67.24,Business and Finance,Finance
21.0,Female,26.0,Reading/Writing,17.0,0,95.0,55.91923684906571,98.0,Yes,8,6,7,71.55154210943942,Engineering,Computer
27.0,Female,38.0,Kinesthetic,0.0,0,96.0,58.99525152438911,79.0,Yes,7,2,9,73.79715091463348,Engineering,Mechanical
29.0,Female,13.0,Reading/Writing,9.0,0,72.0,30.036798886618275,59.0,Yes,7,3,6,46.82207933197097,Health Sciences,Pharmacy
22.0,Male,5.0,Kinesthetic,12.0,1,56.0,24.200000000000003,50.0,Yes,10,4,7,36.92,Engineering,Computer
26.0,Female,6.0,Visual,4.0,1,83.0,57.04872974216916,93.0,No,5,1,9,67.42923784530149,Health Sciences,Physical Therapy
27.0,Male,38.0,Kinesthetic,1.0,0,61.0,67.0,85.0,Yes,1,3,7,64.6,Engineering,Civil
28.0,Male,17.0,Auditory,15.0,1,87.0,61.78967271644294,77.0,Yes,3,4,5,71.87380362986576,Health Sciences,Medical Technology
26.0,Male,35.0,Kinesthetic,9.0,1,77.0,66.93413497858748,89.0,Yes,7,3,6,70.9604809871525,Health Sciences,Physical Therapy
24.0,Other,38.0,Auditory,20.0,1,83.0,71.4,60.0,Yes,1,4,5,76.04,Health Sciences,Physical Therapy
23.0,Female,37.0,Kinesthetic,5.0,1,76.0,68.04436739798342,80.0,Yes,5,3,4,71.22662043879005,Business and Finance,Accountancy
28.0,Male,24.0,Kinesthetic,15.0,0,88.0,53.70445433540772,80.0,No,5,4,5,67.42267260124464,Engineering,Computer
23.0,Male,32.0,Auditory,11.0,0,64.0,56.4,66.0,Yes,1,5,5,59.44,Engineering,Aerospace
21.0,Female,7.0,Kinesthetic,5.0,1,60.0,45.87461892715517,73.0,Yes,4,1,8,51.5247713562931,Engineering,Computer
20.0,Female,25.0,Reading/Writing,1.0,0,75.0,50.0,100.0,Yes,10,5,7,60.0,Business and Finance,Marketing
27.0,Female,6.0,Visual,12.0,1,57.0,40.80448029550238,54.0,No,2,4,7,47.282688177301424,Health Sciences,Physical Therapy
23.0,Other,9.0,Auditory,16.0,0,63.0,26.344213457983987,65.0,Yes,8,6,6,41.0065280747904,Business and Finance,Marketing
28.0,Male,21.0,Visual,3.0,1,77.0,71.15020909913359,99.0,Yes,3,4,7,73.49012545948015,Health Sciences,Pharmacy
26.0,Other,17.0,Reading/Writing,16.0,1,77.0,45.973799368130834,66.0,No,8,4,6,58.3842796208785,Business and Finance,Marketing
23.0,Male,15.0,Visual,16.0,1,56.0,50.88749932763781,69.0,Yes,3,4,4,52.93249959658269,Business and Finance,Marketing
25.0,Male,6.0,Auditory,15.0,1,66.0,28.0,53.0,Yes,10,6,6,43.2,Engineering,Computer
28.0,Female,30.0,Visual,1.0,1,72.0,61.25128405937694,85.0,No,7,6,6,65.55077043562616,Health Sciences,Medical Technology
